drug,targets,S1,S2,S3,S4,S5,S6,S7,S8
D02082,hsa151,25,0.220491,0.086957,0.37037,1,0.0818817626912544,0.0818817626912544,0.0818817626912544
D02147,hsa151,25,0.24273116,0.061224,0.55,1,0.14457166803813,0.14457166803813,0.14457166803813
D02150,hsa151,25,0.26443084,0.040816,0.764706,3,0.159805835684586,0.14457166803813,0.167655073757077
D02234,hsa151,25,0.21193296,0.090909,0.375,3,0.184236377156969,0.174358020990416,0.190747977926468
D02250,hsa151,25,0.15731796,0.075472,0.282609,3,0.110241541513551,0.102254928291795,0.122917460916393
D02278,hsa151,25,0.08414776,0,0.275862,1,0.0135408566047623,0.0135408566047623,0.0135408566047623
D02279,hsa151,25,0.083178,0,0.172414,1,0.0135408566047623,0.0135408566047623,0.0135408566047623
D02327,hsa151,25,0.23742612,0.032787,0.4,2,0.171200905335303,0.159375462517862,0.183026348152745
D02338,hsa151,25,0.21301344,0.053571,0.5,3,0.159805835684586,0.14457166803813,0.167655073757077
D02340,hsa151,25,0.32266544,0.09434,0.769231,3,0.20345434622439,0.14290371397515,0.242632775556031
D02342,hsa151,25,0.2021724,0.054545,0.464286,2,0.155881216648341,0.14457166803813,0.167190765258552
D02349,hsa151,25,0.19288836,0.034483,0.392857,1,0.464912501525926,0.464912501525926,0.464912501525926
D02354,hsa151,25,0.3156636,0.107143,0.612903,11,0.171013886789479,0.126320100090586,0.242632775556031
D02357,hsa151,25,0.24175084,0.089286,0.375,1,0.14290371397515,0.14290371397515,0.14290371397515
D02358,hsa151,25,0.22147128,0.058824,0.541667,1,0.167190765258552,0.167190765258552,0.167190765258552
D02359,hsa151,25,0.26457068,0.037037,0.424242,1,0.14457166803813,0.14457166803813,0.14457166803813
D02361,hsa151,25,0.28406024,0.035088,0.607143,14,0.173847277582513,0.126320100090586,0.242632775556031
D02374,hsa151,25,0.18825448,0.055556,0.481481,3,0.159805835684586,0.14457166803813,0.167655073757077
D02566,hsa151,25,0.31312812,0.098039,0.555556,4,0.169160760961121,0.129131610931173,0.197387992468981
D02578,hsa151,25,0.27207456,0.039216,0.444444,2,0.137628774408492,0.118530972318426,0.156726576498557
D02588,hsa151,25,0.14660828,0.089286,0.23913,1,0.0708822754528328,0.0708822754528328,0.0708822754528328
D02614,hsa151,25,0.289927,0.054545,0.473684,1,0.167190765258552,0.167190765258552,0.167190765258552
D02671,hsa151,25,0.30592424,0.12963,0.566667,5,0.180034232803539,0.138125630432341,0.242632775556031
D02721,hsa151,25,0.10741144,0.02439,0.195122,2,0.0492069575333651,0.0468395525017823,0.0515743625649479
D02725,hsa151,25,0.18444696,0.116667,0.288889,2,0.0472034638123748,0.0428325650598016,0.0515743625649479
D02826,hsa151,25,0.24589804,0.163265,0.392857,2,0.220452931689577,0.215483778354268,0.225422085024885
D02884,hsa151,25,0.16316464,0.038462,0.258065,2,0.109195288195455,0.0972493779578597,0.12114119843305
D02910,hsa151,25,0.24862892,0.047619,0.444444,2,0.17896937159251,0.167190765258552,0.190747977926468
D03165,hsa151,25,0.19751312,0.134328,0.263158,1,0.242632775556031,0.242632775556031,0.242632775556031
D03187,hsa151,25,0.10349712,0.022727,0.148148,1,0.0481860873191844,0.0481860873191844,0.0481860873191844
D03210,hsa151,25,0.24225268,0.134615,0.409091,1,0.0793205322770173,0.0793205322770173,0.0793205322770173
D03365,hsa151,25,0.20484612,0.068182,0.391304,1,0.0449533295329614,0.0449533295329614,0.0449533295329614
D03415,hsa151,25,0.15194368,0.039216,0.364865,3,0.159805835684586,0.14457166803813,0.167655073757077
D03442,hsa151,25,0.1383672,0.068627,0.231481,2,0.0905775269284766,0.0842444249547831,0.0969106289021702
D03490,hsa151,25,0.23517284,0.092593,0.448276,2,0.155881216648341,0.14457166803813,0.167190765258552
D03503,hsa151,25,0.15961076,0.081633,0.259259,1,0.153199023566918,0.153199023566918,0.153199023566918
D03621,hsa151,25,0.28394236,0.078431,0.6,4,0.156085629372849,0.126320100090586,0.183026348152745
D03642,hsa151,25,0.24695988,0.090909,0.4,1,0.0347074067174681,0.0347074067174681,0.0347074067174681
D03654,hsa151,25,0.24877868,0.116667,0.414634,1,0.126320100090586,0.126320100090586,0.126320100090586
D03858,hsa151,25,0.27811308,0.116279,0.633333,3,0.154989018324511,0.126320100090586,0.183026348152745
D03879,hsa151,25,0.28195548,0.055556,0.44,3,0.159805835684586,0.14457166803813,0.167655073757077
D03880,hsa151,25,0.18985316,0.065789,0.352941,2,0.155881216648341,0.14457166803813,0.167190765258552
D03881,hsa151,25,0.25280728,0.046875,0.617647,2,0.155881216648341,0.14457166803813,0.167190765258552
D03966,hsa151,25,0.06518784,0,0.242424,4,0.0134588444364471,0.0117813861586375,0.0164453874895307
D04006,hsa151,25,0.1640836,0.020833,0.28,1,0.109190395631449,0.109190395631449,0.109190395631449
D04040,hsa151,25,0.21566396,0.048387,0.352941,1,0.0818817626912544,0.0818817626912544,0.0818817626912544
D04375,hsa151,25,0.20447832,0.088889,0.666667,1,0.464912501525926,0.464912501525926,0.464912501525926
D04625,hsa151,25,0.23613424,0.04,0.55,1,0.167190765258552,0.167190765258552,0.167190765258552
D04716,hsa151,25,0.229731,0.033898,0.382353,1,0.105851105280055,0.105851105280055,0.105851105280055
D04979,hsa151,25,0.31164004,0.076923,0.64,1,0.159375462517862,0.159375462517862,0.159375462517862
D05113,hsa151,25,0.18424304,0.074074,0.258065,1,0.105851105280055,0.105851105280055,0.105851105280055
D05129,hsa151,25,0.20221092,0.050847,0.351351,4,0.0762825393065453,0.0249843441007486,0.159375462517862
D05246,hsa151,25,0.2369662,0.030303,0.411765,1,0.0818817626912544,0.0818817626912544,0.0818817626912544
D05312,hsa151,25,0.20684032,0.12,0.30303,3,0.101265461341356,0.0980947675137973,0.105851105280055
D05341,hsa151,25,0.06146944,0,0.14,1,0.0591858677620761,0.0591858677620761,0.0591858677620761
D05740,hsa151,25,0.19390956,0.087719,0.328125,2,0.220452931689577,0.215483778354268,0.225422085024885
D05792,hsa151,25,0.23205212,0.048387,0.395349,1,0.14457166803813,0.14457166803813,0.14457166803813
D05938,hsa151,25,0.271225,0.127273,0.514286,1,0.105851105280055,0.105851105280055,0.105851105280055
D06056,hsa151,25,0.22694976,0.096154,0.428571,1,0.140310072717326,0.140310072717326,0.140310072717326
D06396,hsa151,25,0.21634032,0.116667,0.378378,1,0.140310072717326,0.140310072717326,0.140310072717326
D00049,hsa152,15,0.148393266666667,0,0.241379,1,0.0635143627228189,0.0635143627228189,0.0635143627228189
D00059,hsa152,15,0.209420866666667,0.042553,0.48,2,0.203011836162023,0.169278185937131,0.236745486386914
D00079,hsa152,15,0.0946739333333333,0.025,0.2,1,0.040694044665722,0.040694044665722,0.040694044665722
D00094,hsa152,15,0.0975174666666667,0.027027,0.235294,1,0.0232023802717175,0.0232023802717175,0.0232023802717175
D00095,hsa152,15,0.261238133333333,0.043478,0.928571,3,0.17569123969725,0.144010767114237,0.196095868412527
D00106,hsa152,15,0.107186666666667,0.025,0.2,1,0.0525695748196926,0.0525695748196926,0.0525695748196926
D00110,hsa152,15,0.158820866666667,0.075472,0.263158,3,0.170939713211331,0.111227571591024,0.232313382105838
D00113,hsa152,15,0.184906466666667,0.098039,0.305556,5,0.154844962491585,0.133279443595902,0.179743889593711
D00136,hsa152,15,0.254834066666667,0.12963,0.375,4,0.351031304153809,0.232313382105838,0.488998837935813
D00139,hsa152,15,0.199154133333333,0,0.323529,1,0.088236052394168,0.088236052394168,0.088236052394168
D00180,hsa152,15,0.0946739333333333,0.025,0.2,3,0.0428023274147317,0.0387685342815637,0.0489444032969093
D00225,hsa152,15,0.2253976,0.017857,0.371429,1,0.088236052394168,0.088236052394168,0.088236052394168
D00227,hsa152,15,0.1366154,0.031746,0.232143,3,0.0949395932721591,0.0876947208521048,0.100623589924896
D00232,hsa152,15,0.119260866666667,0.057143,0.242424,3,0.158063466863359,0.133604404805698,0.179743889593711
D00234,hsa152,15,0.233488466666667,0.095238,0.4,3,0.173037732491068,0.13852527603545,0.208992447240428
D00235,hsa152,15,0.203810133333333,0.08,0.32,2,0.165488925339612,0.144010767114237,0.186967083564987
D00241,hsa152,15,0.204606,0.042553,0.37037,1,0.0124907572073731,0.0124907572073731,0.0124907572073731
D00255,hsa152,15,0.209620466666667,0.048387,0.38,8,0.253799395868163,0.144010767114237,0.488998837935813
D00270,hsa152,15,0.2486874,0.037037,0.538462,7,0.268791576898875,0.147305642561901,0.488998837935813
D00274,hsa152,15,0.240350133333333,0.116667,0.418605,3,0.161864305145313,0.145006919651559,0.179743889593711
D00283,hsa152,15,0.245542866666667,0.074074,0.405405,25,0.213776322286711,0.13852527603545,0.488998837935813
D00295,hsa152,15,0.1373474,0.083333,0.222222,1,0.161494242024498,0.161494242024498,0.161494242024498
D00300,hsa152,15,0.2080888,0.018868,0.40625,3,0.173037732491068,0.13852527603545,0.208992447240428
D00301,hsa152,15,0.1889466,0.084507,0.333333,1,0.11823156434454,0.11823156434454,0.11823156434454
D00306,hsa152,15,0.206894666666667,0.098039,0.34375,1,0.0510336156901758,0.0510336156901758,0.0510336156901758
D00318,hsa152,15,0.140089733333333,0.068182,0.204545,3,0.169670655100125,0.13852527603545,0.208992447240428
D00332,hsa152,15,0.102427533333333,0.04,0.184211,2,0.294811213930354,0.100623589924896,0.488998837935813
D00336,hsa152,15,0.248284333333333,0.166667,0.404762,1,0.0360759139800727,0.0360759139800727,0.0360759139800727
D00356,hsa152,15,0.163147133333333,0.064516,0.25,1,0.033684891162837,0.033684891162837,0.033684891162837
D00364,hsa152,15,0.222928466666667,0.127273,0.365854,1,0.171595474197327,0.171595474197327,0.171595474197327
D00371,hsa152,15,0.139731933333333,0,0.222222,1,0.09842626265129,0.09842626265129,0.09842626265129
D00380,hsa152,15,0.203046333333333,0.125,0.333333,1,0.088236052394168,0.088236052394168,0.088236052394168
D00394,hsa152,15,0.246653733333333,0.075472,0.386364,1,0.088236052394168,0.088236052394168,0.088236052394168
D00397,hsa152,15,0.200055466666667,0.037037,0.342857,3,0.169113654685442,0.160842106190668,0.179743889593711
D00400,hsa152,15,0.2098606,0.030769,0.392157,1,0.0819331507383296,0.0819331507383296,0.0819331507383296
D00410,hsa152,15,0.193237333333333,0,0.34375,1,0.088236052394168,0.088236052394168,0.088236052394168
D00411,hsa152,15,0.217866866666667,0.134328,0.37931,4,0.0531661949179825,0.0459875714341797,0.0645085388453021
D00415,hsa152,15,0.218462066666667,0.076923,0.305556,2,0.252258600949686,0.238025235111905,0.266491966787466
D00419,hsa152,15,0.0817002,0.02381,0.175,2,0.0368539683777306,0.0349394024738975,0.0387685342815637
D00422,hsa152,15,0.155405066666667,0.090909,0.285714,1,0.161494242024498,0.161494242024498,0.161494242024498
D00426,hsa152,15,0.2112422,0.125,0.372093,4,0.187003948381264,0.16083199317786,0.196854057724542
D00432,hsa152,15,0.212837933333333,0.096154,0.3125,3,0.16938167282521,0.144010767114237,0.186967083564987
D00437,hsa152,15,0.147226333333333,0,0.21875,9,0.235403468815497,0.088236052394168,0.488998837935813
D00440,hsa152,15,0.144761733333333,0.076923,0.285714,1,0.161494242024498,0.161494242024498,0.161494242024498
D00442,hsa152,15,0.1500384,0.081633,0.27907,2,0.103904401544699,0.103127030026258,0.10468177306314
D00443,hsa152,15,0.0875148666666667,0.019608,0.207547,1,0.0819331507383296,0.0819331507383296,0.0819331507383296
D00451,hsa152,15,0.218863933333333,0.078431,0.358974,11,0.200499658828997,0.145006919651559,0.281391513308888
D00454,hsa152,15,0.219466,0.075472,0.416667,22,0.204157884940612,0.133279443595902,0.488998837935813
D00465,hsa152,15,0.184888533333333,0.12963,0.268293,2,0.170292997892189,0.160842106190668,0.179743889593711
D00480,hsa152,15,0.241596866666667,0.018182,0.395349,1,0.171595474197327,0.171595474197327,0.171595474197327
D00483,hsa152,15,0.2530742,0.057692,0.416667,3,0.16938167282521,0.144010767114237,0.186967083564987
D00493,hsa152,15,0.258849533333333,0.111111,0.422222,6,0.186345027394495,0.147305642561901,0.236745486386914
D00494,hsa152,15,0.223795466666667,0.018519,0.372093,11,0.171546487082585,0.133279443595902,0.236745486386914
D00498,hsa152,15,0.218960733333333,0.125,0.366667,1,0.11823156434454,0.11823156434454,0.11823156434454
D00499,hsa152,15,0.0748313333333333,0.032258,0.16129,1,0.0510271438627352,0.0510271438627352,0.0510271438627352
D00503,hsa152,15,0.2474366,0.107143,0.404255,4,0.208608230710603,0.169278185937131,0.236745486386914
D00513,hsa152,15,0.224407666666667,0.06,0.391304,19,0.222941653371804,0.144010767114237,0.488998837935813
D00514,hsa152,15,0.207401133333333,0,0.322581,1,0.488998837935813,0.488998837935813,0.488998837935813
D00520,hsa152,15,0.195285066666667,0.014925,0.411765,1,0.171595474197327,0.171595474197327,0.171595474197327
D00521,hsa152,15,0.233134066666667,0.09375,0.37037,1,0.171595474197327,0.171595474197327,0.171595474197327
D00522,hsa152,15,0.201013866666667,0.030303,0.44,1,0.0819331507383296,0.0819331507383296,0.0819331507383296
D00523,hsa152,15,0.209279866666667,0.098361,0.348837,1,0.0819331507383296,0.0819331507383296,0.0819331507383296
D00524,hsa152,15,0.0872754,0.027027,0.192308,3,0.130537713215705,0.0510271438627352,0.179743889593711
D00525,hsa152,15,0.1416124,0.066667,0.208333,1,0.179743889593711,0.179743889593711,0.179743889593711
D00528,hsa152,15,0.141709933333333,0,0.259259,14,0.0684184232039162,0.0409650861145291,0.100623589924896
D00540,hsa152,15,0.196671333333333,0.134615,0.315789,2,0.170292997892189,0.160842106190668,0.179743889593711
D00542,hsa152,15,0.0544964666666667,0,0.157895,1,0.088236052394168,0.088236052394168,0.088236052394168
D00559,hsa152,15,0.174359933333333,0.111111,0.24,1,0.232313382105838,0.232313382105838,0.232313382105838
D00560,hsa152,15,0.222977266666667,0.095238,0.403846,5,0.181070317573383,0.119708890875133,0.236745486386914
D00563,hsa152,15,0.232250333333333,0.1,0.393939,4,0.314228993904043,0.16083199317786,0.488998837935813
D00574,hsa152,15,0.182265066666667,0.083333,0.264706,1,0.088236052394168,0.088236052394168,0.088236052394168
D00598,hsa152,15,0.2270506,0.09434,0.321429,2,0.165488925339612,0.144010767114237,0.186967083564987
D00601,hsa152,15,0.176045733333333,0.050633,0.365385,2,0.165488925339612,0.144010767114237,0.186967083564987
D00627,hsa152,15,0.194140533333333,0.027778,0.5,1,0.0819331507383296,0.0819331507383296,0.0819331507383296
D00632,hsa152,15,0.265938066666667,0.054545,0.48,2,0.165488925339612,0.144010767114237,0.186967083564987
D00635,hsa152,15,0.172322333333333,0.051948,0.277778,2,0.165488925339612,0.144010767114237,0.186967083564987
D00645,hsa152,15,0.248115333333333,0.092593,0.461538,2,0.165488925339612,0.144010767114237,0.186967083564987
D00646,hsa152,15,0.224244333333333,0.017241,0.351351,2,0.170292997892189,0.160842106190668,0.179743889593711
D00665,hsa152,15,0.224716,0.016393,0.404255,1,0.171595474197327,0.171595474197327,0.171595474197327
D00666,hsa152,15,0.231939,0.063492,0.348837,1,0.171595474197327,0.171595474197327,0.171595474197327
D00673,hsa152,15,0.171936466666667,0.096154,0.27907,1,0.161494242024498,0.161494242024498,0.161494242024498
D00674,hsa152,15,0.254839866666667,0.156863,0.388889,1,0.231363936891598,0.231363936891598,0.231363936891598
D00675,hsa152,15,0.2167954,0.032258,0.446809,2,0.252258600949686,0.238025235111905,0.266491966787466
D00676,hsa152,15,0.214966333333333,0.086207,0.378378,3,0.245293712930323,0.231363936891598,0.266491966787466
D00682,hsa152,15,0.0961507333333333,0.020833,0.212766,1,0.0489444032969093,0.0489444032969093,0.0489444032969093
D00683,hsa152,15,0.2107348,0.08,0.326531,1,0.144010767114237,0.144010767114237,0.144010767114237
D00684,hsa152,15,0.204529133333333,0.08,0.354167,1,0.144010767114237,0.144010767114237,0.144010767114237
D00687,hsa152,15,0.1976432,0.039474,0.435484,1,0.144010767114237,0.144010767114237,0.144010767114237
D00688,hsa152,15,0.193579,0.083333,0.3125,1,0.144010767114237,0.144010767114237,0.144010767114237
D00715,hsa152,15,0.184574733333333,0.055556,0.282051,1,0.179743889593711,0.179743889593711,0.179743889593711
D00726,hsa152,15,0.1960786,0.078431,0.333333,15,0.193688409937878,0.0510271438627352,0.281391513308888
D00760,hsa152,15,0.121034333333333,0.068627,0.210526,1,0.160842106190668,0.160842106190668,0.160842106190668
D00765,hsa152,15,0.0953747333333333,0.037736,0.193548,1,0.160842106190668,0.160842106190668,0.160842106190668
D00769,hsa152,15,0.2293316,0.139535,0.405405,1,0.0525695748196926,0.0525695748196926,0.0525695748196926
D00775,hsa152,15,0.182835066666667,0.020408,0.318182,8,0.0138009220872817,0.010972094496286,0.0169756912212274
D00779,hsa152,15,0.179121333333333,0.133333,0.25641,2,0.170292997892189,0.160842106190668,0.179743889593711
D00780,hsa152,15,0.192177866666667,0.145161,0.275862,1,0.236745486386914,0.236745486386914,0.236745486386914
D00790,hsa152,15,0.2427442,0.018182,0.463415,2,0.203011836162023,0.169278185937131,0.236745486386914
D00837,hsa152,15,0.199733933333333,0.080645,0.461538,2,0.114729567967782,0.111227571591024,0.11823156434454
D00838,hsa152,15,0.208636466666667,0.108696,0.305556,2,0.114729567967782,0.111227571591024,0.11823156434454
D00845,hsa152,15,0.207786,0.102941,0.326923,1,0.11823156434454,0.11823156434454,0.11823156434454
D00954,hsa152,15,0.0908395333333333,0.018182,0.208333,1,0.196095868412527,0.196095868412527,0.196095868412527
D00965,hsa152,15,0.175427933333333,0.017857,0.285714,1,0.196095868412527,0.196095868412527,0.196095868412527
D00987,hsa152,15,0.1820328,0.096774,0.265306,1,0.236745486386914,0.236745486386914,0.236745486386914
D01020,hsa152,15,0.215586,0.02,0.428571,3,0.195727933449066,0.194233874210128,0.196854057724542
D01024,hsa152,15,0.2371692,0.103448,0.377778,3,0.195727933449066,0.194233874210128,0.196854057724542
D01051,hsa152,15,0.215601533333333,0.130435,0.341463,6,0.200252701346459,0.16083199317786,0.281391513308888
D01071,hsa152,15,0.0789740666666667,0,0.15625,1,0.088236052394168,0.088236052394168,0.088236052394168
D01103,hsa152,15,0.193096133333333,0.104167,0.302326,1,0.179743889593711,0.179743889593711,0.179743889593711
D01118,hsa152,15,0.233889866666667,0.035714,0.409091,1,0.179743889593711,0.179743889593711,0.179743889593711
D01126,hsa152,15,0.114519,0.026316,0.26087,1,0.0153172465178524,0.0153172465178524,0.0153172465178524
D01164,hsa152,15,0.229390466666667,0.140351,0.404762,6,0.20314754183639,0.146585241723009,0.281391513308888
D01227,hsa152,15,0.191977733333333,0.056338,0.385965,2,0.0682953276531101,0.0681711199953048,0.0684195353109153
